x0003,y0003
826750000,-111.9747086,
826775000,-111.9611664,
826800000,-111.8296127,
826825000,-112.0622864,
826850000,-112.0313187,
826875000,-111.9461365,
826900000,-112.1061783,
826925000,-112.0429306,
826950000,-112.0184174,
826975000,-112.0124817,
827000000,-111.738884,
827025000,-112.1111603,
827050000,-111.9772186,
827075000,-111.9774246,
827100000,-112.0345383,
827125000,-112.0050201,
827150000,-112.0249252,
827175000,-111.976738,
827200000,-112.0493698,
827225000,-112.03862,
827250000,-112.0259857,
827275000,-112.0785599,
827300000,-112.074501,
827325000,-111.9042892,
827350000,-112.0060654,
827375000,-111.9213181,
827400000,-111.9266663,
827425000,-112.0227737,
827450000,-111.8795624,
827475000,-111.80233,
827500000,-111.781601,
827525000,-111.7609711,
827550000,-111.9239502,
827575000,-111.9367523,
827600000,-112.0543518,
827625000,-111.9164276,
827650000,-111.9615097,
827675000,-111.9583054,
827700000,-112.1099167,
827725000,-112.2170105,
827750000,-112.1021881,
827775000,-111.9945221,
827800000,-112.0818329,
827825000,-112.0361786,
827850000,-112.0406342,
827875000,-112.1017609,
827900000,-111.966362,
827925000,-112.02211,
827950000,-111.9284134,
827975000,-112.092926,
828000000,-110.8612213,
828025000,-111.9627228,
828050000,-112.0728455,
828075000,-112.1443558,
828100000,-112.1024628,
828125000,-112.1010971,
828150000,-112.0659256,
828175000,-112.1559296,
828200000,-111.8706436,
828225000,-112.0216064,
828250000,-111.9598389,
828275000,-112.0726624,
828300000,-112.0275574,
828325000,-112.1620865,
828350000,-111.9281464,
828375000,-111.9265137,
828400000,-112.187355,
828425000,-111.9994812,
828450000,-111.8013153,
828475000,-111.9110794,
828500000,-111.8445282,
828525000,-111.99543,
828550000,-112.1231079,
828575000,-111.9357758,
828600000,-112.0860138,
828625000,-111.9288559,
828650000,-112.0479126,
828675000,-111.825119,
828700000,-111.8443146,
828725000,-111.9920349,
828750000,-112.0132904,
828775000,-111.9836807,
828800000,-111.9661865,
828825000,-112.0980225,
828850000,-112.0215607,
828875000,-111.7855682,
828900000,-111.8972321,
828925000,-111.8405914,
828950000,-111.8334885,
828975000,-111.793808,
829000000,-111.8994064,
829025000,-111.9362564,
829050000,-111.7242508,
829075000,-111.9447327,
829100000,-111.8903656,
829125000,-111.9275818,
829150000,-111.9842682,
829175000,-112.0307999,
829200000,-111.9176788,
829225000,-111.9294739,
829250000,-111.9980927,
829275000,-111.8188171,
829300000,-111.9356155,
829325000,-112.0212555,
829350000,-112.0351791,
829375000,-112.0329208,
829400000,-111.9027863,
829425000,-111.9016266,
829450000,-112.0213013,
829475000,-112.0411835,
829500000,-111.9332199,
829525000,-112.0658569,
829550000,-112.0756073,
829575000,-111.9587097,
829600000,-112.1145782,
829625000,-112.069313,
829650000,-111.9766312,
829675000,-112.2225647,
829700000,-112.0608215,
829725000,-112.0274277,
829750000,-111.9190216,
829775000,-112.0414124,
829800000,-112.0690536,
829825000,-112.1898727,
829850000,-111.9657059,
829875000,-112.0015335,
829900000,-112.091713,
829925000,-112.1667938,
829950000,-112.1356812,
829975000,-112.0144577,
830000000,-105.632431,
830025000,-111.898262,
830050000,-112.1975327,
830075000,-112.0883789,
830100000,-112.1533508,
830125000,-112.0569687,
830150000,-112.1012955,
830175000,-112.14328,
830200000,-112.1319885,
830225000,-112.082962,
830250000,-112.0698929,
830275000,-112.1400375,
830300000,-112.1727905,
830325000,-112.0138855,
830350000,-112.0093536,
830375000,-112.0355301,
830400000,-111.9576645,
830425000,-111.9996948,
830450000,-112.0937347,
830475000,-111.816452,
830500000,-111.8128967,
830525000,-111.8093491,
830550000,-111.9183197,
830575000,-112.1250229,
830600000,-112.14328,
830625000,-112.1039734,
830650000,-112.0965271,
830675000,-112.0101318,
830700000,-112.1157227,
830725000,-112.1078644,
830750000,-112.2740631,
830775000,-112.1890182,
830800000,-111.9574051,
830825000,-112.0519714,
830850000,-112.1706848,
830875000,-111.9865341,
830900000,-111.9897079,
830925000,-112.0710297,
830950000,-112.1330261,
830975000,-111.9966965,
831000000,-109.4715042,
831025000,-112.1355362,
831050000,-112.0495682,
831075000,-112.1341705,
831100000,-112.0592041,
831125000,-112.0593185,
831150000,-111.9553757,
831175000,-112.0190887,
831200000,-112.153511,
831225000,-111.9674225,
831250000,-111.9810562,
831275000,-111.9877472,
831300000,-111.8619537,
831325000,-112.0897064,
831350000,-111.9844818,
831375000,-112.1085358,
831400000,-112.0843048,
831425000,-111.9329987,
831450000,-111.9869385,
831475000,-111.9604797,
831500000,-111.9256439,
831525000,-111.924057,
831550000,-112.01651,
831575000,-112.1619034,
831600000,-112.0164413,
831625000,-112.0553284,
831650000,-111.9242706,
831675000,-111.9943695,
831700000,-111.898468,
831725000,-111.9867554,
831750000,-111.9598694,
831775000,-111.9797134,
831800000,-111.978035,
831825000,-111.9629822,
831850000,-111.9356155,
831875000,-112.1021652,
831900000,-111.9673233,
831925000,-111.8403549,
831950000,-111.8022766,
831975000,-111.9522247,
832000000,-111.9132996,
832025000,-111.8373718,
832050000,-111.8764114,
832075000,-111.7715836,
832100000,-111.7052841,
832125000,-111.9848022,
832150000,-112.023941,
832175000,-111.9590912,
832200000,-111.9169998,
832225000,-112.040329,
832250000,-111.9415894,
832275000,-111.9319916,
832300000,-112.0998688,
832325000,-111.7867966,
832350000,-111.9303207,
832375000,-111.9265594,
832400000,-111.7980957,
832425000,-111.8983002,
832450000,-111.887825,
832475000,-112.0325394,
832500000,-111.9957352,
832525000,-112.0262833,
832550000,-111.9748764,
832575000,-112.0156708,
832600000,-111.9833755,
832625000,-111.9438095,
832650000,-112.0833588,
832675000,-111.8912811,
832700000,-112.0631485,
832725000,-111.9568329,
832750000,-111.979126,
832775000,-112.0684738,
832800000,-111.9297867,
832825000,-111.9774933,
832850000,-111.958252,
832875000,-111.9551086,
832900000,-112.0119553,
832925000,-111.9280548,
832950000,-111.9489746,
832975000,-111.9182587,
833000000,-111.4398956,
833025000,-111.8972473,
833050000,-112.0341492,
833075000,-112.1337509,
833100000,-111.9890137,
833125000,-112.080719,
833150000,-111.9583054,
833175000,-111.999649,
833200000,-112.0472336,
833225000,-112.0151443,
833250000,-112.0747757,
833275000,-111.9722137,
833300000,-111.9995575,
833325000,-111.9391479,
833350000,-112.0831757,
833375000,-112.0420227,
833400000,-111.9900894,
833425000,-111.9018478,
833450000,-111.8297501,
833475000,-111.7586365,
833500000,-111.7619705,
833525000,-111.7653046,
833550000,-111.9274216,
833575000,-111.906723,
833600000,-111.9248047,
833625000,-111.9888916,
833650000,-111.9596939,
833675000,-111.8383942,
833700000,-111.9057846,
833725000,-112.0906448,
833750000,-112.0697937,
833775000,-111.9460297,
833800000,-111.9782867,
833825000,-112.0278931,
833850000,-111.7818375,
833875000,-111.9716263,
833900000,-111.7118454,
833925000,-112.0977707,
833950000,-112.0644379,
833975000,-111.9704514,
834000000,-111.1441193,
834025000,-112.0620728,
834050000,-111.9822311,
834075000,-112.0275192,
834100000,-112.0265121,
834125000,-111.9621201,
834150000,-112.1053314,
834175000,-112.0026321,
834200000,-111.9131851,
834225000,-111.9696732,
834250000,-112.0588379,
834275000,-112.0750885,
834300000,-112.0777969,
834325000,-111.9784393,
834350000,-111.9302673,
834375000,-111.9914169,
834400000,-111.9002914,
834425000,-111.8676071,
834450000,-112.0048141,
834475000,-111.9943542,
834500000,-112.1029816,
834525000,-111.9910736,
834550000,-111.8962173,
834575000,-111.786644,
834600000,-111.9258118,
834625000,-111.8377075,
834650000,-112.0698929,
834675000,-111.9919891,
834700000,-112.0464478,
834725000,-111.8925781,
834750000,-112.0501556,
834775000,-112.069397,
834800000,-111.802742,
834825000,-111.9647903,
834850000,-111.8606949,
834875000,-111.8338013,
834900000,-111.8668823,
834925000,-111.8353729,
834950000,-111.9047623,
834975000,-111.972084,
835000000,-111.8453979,
835025000,-111.8145676,
835050000,-111.907341,
835075000,-111.9123993,
835100000,-111.9290466,
835125000,-111.8253174,
835150000,-111.7528687,
835175000,-111.9120026,
835200000,-112.0236969,
835225000,-112.0218964,
835250000,-111.9485168,
835275000,-111.9140472,
835300000,-111.9328384,
835325000,-112.0126648,
835350000,-111.924324,
835375000,-112.0362396,
835400000,-111.822464,
835425000,-111.9833374,
835450000,-111.8561859,
835475000,-111.801796,
835500000,-112.0387878,
835525000,-112.0611267,
835550000,-111.9788437,
835575000,-111.8285522,
835600000,-111.9138184,
835625000,-111.9073486,
835650000,-112.0897293,
835675000,-111.9292145,
835700000,-111.9924774,
835725000,-111.8910675,
835750000,-111.9731445,
835775000,-112.0651321,
835800000,-111.989212,
835825000,-111.9283752,
835850000,-111.9163971,
835875000,-111.9408493,
835900000,-111.9214935,
835925000,-112.002327,
835950000,-111.9775314,
835975000,-111.9389343,
836000000,-111.8248062,
836025000,-111.9669266,
836050000,-111.8755951,
836075000,-111.9630127,
836100000,-111.9399719,
836125000,-111.9402237,
836150000,-111.8774567,
836175000,-111.9959869,
836200000,-112.0351105,
836225000,-111.8887177,
836250000,-112.0392761,
836275000,-111.9895554,
836300000,-112.0206146,
836325000,-111.9492264,
836350000,-111.9517593,
836375000,-111.8373947,
836400000,-111.8198853,
836425000,-111.8253403,
836450000,-111.856781,
836475000,-111.7169342,
836500000,-111.6843033,
836525000,-111.6519012,
836550000,-111.9036865,
836575000,-111.8934555,
836600000,-111.8784714,
836625000,-111.8802261,
836650000,-111.8934174,
836675000,-112.0187378,
836700000,-112.0852661,
836725000,-112.034256,
836750000,-112.0613098,
836775000,-111.9785919,
836800000,-111.9496994,
836825000,-112.0070496,
836850000,-111.9502563,
836875000,-111.9577637,
836900000,-111.8812637,
836925000,-112.0323181,
836950000,-111.7403564,
836975000,-111.7406769,
837000000,-111.7071381,
837025000,-111.9631271,
837050000,-112.0647354,
837075000,-112.0143585,
837100000,-112.0151215,
837125000,-111.9400864,
837150000,-111.9445038,
837175000,-112.1464996,
837200000,-111.9423981,
837225000,-112.1823959,
837250000,-111.8998718,
837275000,-111.9959412,
837300000,-111.9050903,
837325000,-112.003334,
837350000,-112.09552,
837375000,-112.0675735,
837400000,-111.9644165,
837425000,-111.9281006,
837450000,-111.9499893,
837475000,-111.8456421,
837500000,-111.8254776,
837525000,-111.8845444,
837550000,-112.0190582,
837575000,-111.956337,
837600000,-111.8573303,
837625000,-111.9146347,
837650000,-111.7641144,
837675000,-111.8990402,
837700000,-111.9323654,
837725000,-111.9154663,
837750000,-111.9243774,
837775000,-111.9508362,
837800000,-112.0612717,
837825000,-111.8725967,
837850000,-112.0788116,
837875000,-112.0060654,
837900000,-111.8487473,
837925000,-111.9063492,
837950000,-111.8778152,
837975000,-111.8211746,
838000000,-112.0932388,
838025000,-112.2776031,
838050000,-112.2352676,
838075000,-112.2257309,
838100000,-112.3221207,
838125000,-112.1936417,
838150000,-112.4774551,
838175000,-112.2339478,
838200000,-112.249649,
838225000,-112.2138672,
838250000,-112.2774429,
838275000,-112.2420349,
838300000,-112.3330612,
838325000,-112.1464539,
838350000,-112.2191696,
838375000,-112.2532578,
838400000,-112.2645416,
838425000,-112.3652267,
838450000,-112.4318314,
838475000,-112.3195496,
838500000,-111.716507,
838525000,-112.4658051,
838550000,-112.2602768,
838575000,-112.3332214,
838600000,-112.319603,
838625000,-112.4504166,
838650000,-112.4930191,
838675000,-112.3520355,
838700000,-112.3095779,
838725000,-112.2872543,
838750000,-112.3342209,
838775000,-112.3105927,
838800000,-112.2546768,
838825000,-112.3378677,
838850000,-112.1554871,
838875000,-112.2286072,
838900000,-112.2735596,
838925000,-112.3753738,
838950000,-112.29953,
838975000,-112.321312,
839000000,-105.9601212,
839025000,-112.3643494,
839050000,-112.4385681,
839075000,-112.2943039,
839100000,-112.1923904,
839125000,-112.4745865,
839150000,-112.3955154,
839175000,-112.2776337,
839200000,-112.420433,
839225000,-112.4336319,
839250000,-112.2865906,
839275000,-112.3702393,
839300000,-112.3655777,
839325000,-112.4932404,
839350000,-112.4520569,
839375000,-112.4104996,
839400000,-112.3286896,
839425000,-112.3661652,
839450000,-112.2516708,
839475000,-112.069313,
839500000,-111.9962158,
839525000,-111.9243164,
839550000,-112.1509476,
839575000,-112.1134644,
839600000,-112.1697311,
839625000,-112.3044586,
839650000,-112.2867203,
839675000,-112.364769,
839700000,-112.2918854,
839725000,-112.3880463,
839750000,-112.2534332,
839775000,-112.430954,
839800000,-112.4096375,
839825000,-112.41539,
839850000,-112.3953171,
839875000,-112.2929001,
839900000,-112.3396301,
839925000,-112.2976685,
839950000,-112.315506,
839975000,-112.26548,
840000000,-98.98138428,
840025000,-112.3439484,
840050000,-112.3433685,
840075000,-112.217186,
840100000,-112.3997879,
840125000,-112.4934006,
840150000,-112.4192963,
840175000,-112.4110107,
840200000,-112.3319397,
840225000,-112.5289307,
840250000,-112.2846909,
840275000,-112.4240189,
840300000,-112.1863708,
840325000,-112.3639679,
840350000,-112.3753967,
840375000,-112.5339508,
840400000,-112.3358459,
840425000,-112.2490692,
840450000,-112.3519058,
840475000,-112.3113937,
840500000,-111.4635162,
840525000,-112.3125305,
840550000,-112.2818604,
840575000,-112.4561462,
840600000,-112.2977295,
840625000,-112.4040222,
840650000,-112.4208908,
840675000,-112.3830414,
840700000,-112.3726959,
840725000,-112.3144684,
840750000,-112.3633423,
840775000,-112.270462,
840800000,-112.2483826,
840825000,-112.2631226,
840850000,-112.3835678,
840875000,-112.2468643,
840900000,-112.0162277,
840925000,-112.1907425,
840950000,-112.3372955,
840975000,-112.2494965,
841000000,-111.7923584,
841025000,-111.9636993,
841050000,-111.8418884,
841075000,-111.8995819,
841100000,-111.9100647,
841125000,-111.738472,
841150000,-112.0109482,
841175000,-112.0530777,
841200000,-111.9977188,
841225000,-111.9634552,
841250000,-111.867363,
841275000,-111.9047623,
841300000,-112.0610123,
841325000,-111.9862442,
841350000,-111.9152069,
841375000,-111.8864822,
841400000,-112.057106,
841425000,-111.8369904,
841450000,-112.0149078,
841475000,-112.0322342,
841500000,-112.0608673,
841525000,-112.0679321,
841550000,-111.9174271,
841575000,-111.9299316,
841600000,-111.8833542,
841625000,-111.9001617,
841650000,-111.8964005,
841675000,-112.0728912,
841700000,-111.9929047,
841725000,-112.0935822,
841750000,-112.0120544,
841775000,-111.9005127,
841800000,-112.1210098,
841825000,-112.0670242,
841850000,-111.9371948,
841875000,-111.9038696,
841900000,-112.0394516,
841925000,-112.0899277,
841950000,-112.1084442,
841975000,-112.0169449,
842000000,-111.3134918,
842025000,-112.0601501,
842050000,-112.0670242,
842075000,-111.9144745,
842100000,-112.0033722,
842125000,-111.9457626,
842150000,-111.9377975,
842175000,-112.0163422,
842200000,-111.877739,
842225000,-111.9567032,
842250000,-109.5250549,
842275000,-112.0033188,
842300000,-111.9003677,
842325000,-111.9630737,
842350000,-111.8801956,
842375000,-112.1038971,
842400000,-112.0372925,
842425000,-112.0050201,
842450000,-112.0385742,
842475000,-111.8268967,
842500000,-111.8451691,
842525000,-111.8635254,
842550000,-112.0048447,
842575000,-112.0530701,
842600000,-112.0218964,
842625000,-112.048378,
842650000,-111.9169312,
842675000,-111.9133759,
842700000,-111.8935852,
842725000,-111.9965744,
842750000,-105.0134735,
842775000,-111.9170761,
842800000,-111.9433136,
842825000,-112.0914078,
842850000,-112.0390472,
842875000,-112.072113,
842900000,-111.9757767,
842925000,-111.9515305,
842950000,-112.0633392,
842975000,-112.0997238,
843000000,-109.049942,
843025000,-111.9103546,
843050000,-112.1817627,
843075000,-112.0697632,
843100000,-112.0596313,
843125000,-111.8609238,
843150000,-111.8365097,
843175000,-111.9738846,
843200000,-112.0586395,
843225000,-112.0580978,
843250000,-111.9401474,
843275000,-112.0086746,
843300000,-111.9451065,
843325000,-111.9227142,
843350000,-112.0418396,
843375000,-111.8331909,
843400000,-111.8175964,
843425000,-111.9472351,
843450000,-112.1230469,
843475000,-112.0344086,
843500000,-111.7728043,
843525000,-111.9692307,
843550000,-111.9876556,
843575000,-111.8855591,
843600000,-111.9068832,
843625000,-111.9238358,
843650000,-111.9680481,
843675000,-112.0657806,
843700000,-112.0230408,
843725000,-111.911438,
843750000,-111.9881592,
843775000,-111.9886475,
843800000,-112.0039291,
843825000,-112.0532303,
843850000,-111.9746552,
843875000,-111.9939041,
843900000,-111.8350143,
843925000,-111.9017868,
843950000,-111.9222946,
843975000,-111.8694763,
844000000,-111.975441,
844025000,-111.9535446,
844050000,-111.9264603,
844075000,-111.8301773,
844100000,-111.7770386,
844125000,-111.7699432,
844150000,-111.7497635,
844175000,-111.9391937,
844200000,-111.903923,
844225000,-111.9484253,
844250000,-111.7637482,
844275000,-111.8407822,
844300000,-111.9121399,
844325000,-111.8620148,
844350000,-111.912529,
844375000,-111.8415527,
844400000,-111.9218903,
844425000,-111.8861694,
844450000,-111.9394684,
844475000,-111.8963242,
844500000,-111.5239105,
844525000,-111.8279572,
844550000,-111.9150543,
844575000,-111.9739456,
844600000,-111.9872437,
844625000,-112.0751877,
844650000,-111.8913956,
844675000,-111.8676453,
844700000,-111.8764801,
844725000,-112.1014328,
844750000,-112.0355377,
844775000,-111.9679642,
844800000,-111.9072113,
844825000,-111.9319763,
844850000,-111.8704147,
844875000,-112.0043488,
844900000,-111.977066,
844925000,-111.8688507,
844950000,-111.8619385,
844975000,-111.9070282,
845000000,-111.7479858,
845025000,-111.91008,
845050000,-112.0735016,
845075000,-111.8557129,
845100000,-111.9347305,
845125000,-111.9733582,
845150000,-111.9312134,
845175000,-111.9847488,
845200000,-111.9490814,
845225000,-112.0336533,
845250000,-111.8913956,
845275000,-111.9580688,
845300000,-111.9359589,
845325000,-111.9441223,
845350000,-111.9524307,
845375000,-111.8507843,
845400000,-111.9945831,
845425000,-111.9906921,
845450000,-111.7817307,
845475000,-111.790741,
845500000,-111.734993,
845525000,-111.6799469,
845550000,-111.7764206,
845575000,-111.8679962,
845600000,-111.8011017,
845625000,-111.8417511,
845650000,-111.9523926,
845675000,-111.8987427,
845700000,-111.9664154,
845725000,-112.0346222,
845750000,-111.2736893,
845775000,-112.0312805,
845800000,-111.9921722,
845825000,-111.8845291,
845850000,-112.0120392,
845875000,-111.9296265,
845900000,-111.9059601,
845925000,-111.8844604,
845950000,-111.8967438,
845975000,-111.8984299,
846000000,-110.6888504,
846025000,-112.0475769,
846050000,-111.9839096,
846075000,-111.9245071,
846100000,-111.9074249,
846125000,-112.078331,
846150000,-111.8992691,
846175000,-112.0627441,
846200000,-112.0191803,
846225000,-112.0588303,
846250000,-111.9139099,
846275000,-111.9543304,
846300000,-111.9166183,
846325000,-112.0024185,
846350000,-111.9996948,
846375000,-112.0420532,
846400000,-111.9716339,
846425000,-112.0296326,
846450000,-111.8553314,
846475000,-112.0081711,
846500000,-111.2267303,
846525000,-111.7998886,
846550000,-111.9842072,
846575000,-111.9149399,
846600000,-111.8087082,
846625000,-111.7697906,
846650000,-111.9508362,
846675000,-111.936554,
846700000,-111.8668365,
846725000,-112.0149689,
846750000,-111.8937225,
846775000,-111.9078751,
846800000,-112.0216522,
846825000,-111.7800522,
846850000,-111.7333069,
846875000,-111.9503021,
846900000,-111.9680405,
846925000,-111.9118423,
846950000,-111.8828201,
846975000,-111.8878326,
847000000,-100.6170731,
847025000,-112.201004,
847050000,-111.9652405,
847075000,-112.1052704,
847100000,-112.1486282,
847125000,-112.1938629,
847150000,-112.1240692,
847175000,-112.0968704,
847200000,-112.1868896,
847225000,-112.3215561,
847250000,-112.2428436,
847275000,-112.2198486,
847300000,-112.3305435,
847325000,-112.1345596,
847350000,-112.1162262,
847375000,-112.1396942,
847400000,-112.1291199,
847425000,-112.1100693,
847450000,-112.2367706,
847475000,-112.1958618,
847500000,-112.1580429,
847525000,-112.3362427,
847550000,-112.0898514,
847575000,-112.2335052,
847600000,-112.0761414,
847625000,-112.1918106,
847650000,-112.2349472,
847675000,-112.1387329,
847700000,-112.1409454,
847725000,-112.0910721,
847750000,-112.3363647,
847775000,-112.2176056,
847800000,-112.2636108,
847825000,-112.3242111,
847850000,-112.1798019,
847875000,-112.2004852,
847900000,-112.1889572,
847925000,-112.2578812,
847950000,-112.2080612,
847975000,-112.2480011,
848000000,-112.3317413,
848025000,-112.166069,
848050000,-112.2159882,
848075000,-112.1858063,
848100000,-112.2537842,
848125000,-112.1996384,
848150000,-112.1220856,
848175000,-112.1433411,
848200000,-112.217041,
848225000,-112.2040482,
848250000,-112.2786865,
848275000,-112.3412781,
848300000,-112.1298676,
848325000,-112.3215332,
848350000,-112.1958313,
848375000,-112.0863266,
848400000,-112.170166,
848425000,-112.1316681,
848450000,-112.1781006,
848475000,-111.9996796,
848500000,-112.0735016,
848525000,-112.1485977,
848550000,-112.2553635,
848575000,-112.0707703,
848600000,-112.1103058,
848625000,-112.224205,
848650000,-112.2836456,
848675000,-112.2823792,
848700000,-112.1102829,
848725000,-112.1785049,
848750000,-112.1987915,
848775000,-112.1988297,
848800000,-112.0278091,
848825000,-112.172226,
848850000,-112.1813583,
848875000,-112.2807617,
848900000,-112.2387695,
848925000,-112.3395691,
848950000,-112.1663666,
848975000,-112.1979218,
849000000,-112.0578613,
849025000,-112.1701355,
849050000,-112.2140961,
849075000,-112.082634,
849100000,-112.1011963,
849125000,-112.1676331,
849150000,-112.181633,
849175000,-112.2006912,
849200000,-112.2583847,
849225000,-112.2681046,
849250000,-112.3199768,
849275000,-112.2263947,
849300000,-112.3237762,
849325000,-112.1286163,
849350000,-112.1800995,
849375000,-112.257309,
849400000,-112.1977615,
849425000,-112.3616333,
849450000,-112.1415024,
849475000,-112.2348709,
849500000,-112.3314819,
849525000,-112.2417297,
849550000,-112.139061,
849575000,-112.1570282,
849600000,-112.3099365,
849625000,-112.1932983,
849650000,-112.3374863,
849675000,-112.2558289,
849700000,-112.2082214,
849725000,-112.0389099,
849750000,-112.1214294,
849775000,-112.1411133,
849800000,-112.2250061,
849825000,-112.1583099,
849850000,-112.043335,
849875000,-112.1422272,
849900000,-112.0923157,
849925000,-112.0290375,
849950000,-112.0749207,
849975000,-112.102951,
850000000,-100.4751511,
850025000,-112.1195831,
850050000,-112.0926666,
850075000,-112.1841507,
850100000,-112.3519897,
850125000,-112.3217392,
850150000,-112.3229675,
850175000,-112.1898346,
850200000,-112.4504776,
850225000,-112.2222748,
850250000,-112.1489792,
850275000,-112.2611313,
850300000,-112.4043274,
850325000,-112.3915405,
850350000,-112.461319,
850375000,-112.3408432,
850400000,-112.3182373,
850425000,-112.2959213,
850450000,-112.153923,
850475000,-112.3734665,
850500000,-112.3421326,
850525000,-112.3221741,
850550000,-112.243515,
850575000,-112.3506851,
850600000,-112.3284531,
850625000,-112.1260834,
850650000,-112.1249313,
850675000,-112.3210907,
850700000,-112.4589386,
850725000,-112.3568344,
850750000,-112.2519379,
850775000,-112.4701767,
850800000,-112.3872986,
850825000,-112.3626022,
850850000,-112.3624039,
850875000,-112.3721313,
850900000,-112.1491623,
850925000,-112.3500137,
850950000,-112.3827515,
850975000,-112.2612686,
851000000,-112.0670013,
851025000,-112.2567062,
851050000,-112.0764923,
851075000,-112.1181183,
851100000,-112.1887589,
851125000,-112.3294373,
851150000,-112.194809,
851175000,-112.4032288,
851200000,-112.3833084,
851225000,-112.3276978,
851250000,-112.2450867,
851275000,-112.3552399,
851300000,-112.4070129,
851325000,-112.1776733,
851350000,-112.2365112,
851375000,-112.3082809,
851400000,-112.1417313,
851425000,-112.2290726,
851450000,-112.2024994,
851475000,-112.1182556,
851500000,-112.1211319,
851525000,-112.1240158,
851550000,-112.3224716,
851575000,-112.2629623,
851600000,-112.3892899,
851625000,-112.3003998,
851650000,-112.2720032,
851675000,-112.2082825,
851700000,-112.3561172,
851725000,-112.4186707,
851750000,-112.3143158,
851775000,-112.2682266,
851800000,-112.3756409,
851825000,-112.3773575,
851850000,-112.3230438,
851875000,-112.192627,
851900000,-112.3722458,
851925000,-112.2167892,
851950000,-112.2443237,
851975000,-112.2417755,
852000000,-111.2172394,
852025000,-112.2024078,
852050000,-112.3026886,
852075000,-112.4212494,
852100000,-112.3570175,
852125000,-112.3654327,
852150000,-112.2222748,
852175000,-112.295929,
852200000,-112.3364563,
852225000,-112.3899841,
852250000,-112.2032089,
852275000,-112.404541,
852300000,-112.4477005,
852325000,-112.3913879,
852350000,-112.1969681,
852375000,-112.1705017,
852400000,-112.3736954,
852425000,-112.3624344,
852450000,-112.3539352,
852475000,-112.2090454,
852500000,-112.1769638,
852525000,-112.4078979,
852550000,-112.4288788,
852575000,-112.2896423,
852600000,-112.363739,
852625000,-112.1433411,
852650000,-112.3038101,
852675000,-112.1650848,
852700000,-112.1440964,
852725000,-112.3306961,
852750000,-112.2739792,
852775000,-112.2531433,
852800000,-112.2533798,
852825000,-112.1228485,
852850000,-112.0325623,
852875000,-112.3367386,
852900000,-112.3264236,
852925000,-112.2643738,
852950000,-112.2859268,
852975000,-112.2444992,
853000000,-110.7489929,
853025000,-112.1736755,
853050000,-111.9591446,
853075000,-111.9499893,
853100000,-112.2061768,
853125000,-112.118576,
853150000,-112.0688705,
853175000,-112.1613235,
853200000,-112.1516876,
853225000,-112.1417542,
853250000,-111.9790497,
853275000,-112.0951385,
853300000,-112.1516418,
853325000,-112.0124664,
853350000,-112.0903473,
853375000,-112.1338348,
853400000,-112.050209,
853425000,-112.0842056,
853450000,-112.0627899,
853475000,-112.0324554,
853500000,-111.8685226,
853525000,-111.9944305,
853550000,-112.1032028,
853575000,-112.0877075,
853600000,-112.0466766,
853625000,-111.8720627,
853650000,-112.1110916,
853675000,-112.1393661,
853700000,-112.1415329,
853725000,-112.072113,
853750000,-112.0547409,
853775000,-112.0528336,
853800000,-112.0653839,
853825000,-112.1112747,
853850000,-111.9493942,
853875000,-111.8910675,
853900000,-111.9361954,
853925000,-111.9032288,
853950000,-112.1788025,
853975000,-112.0151443,
854000000,-111.8872375,
854025000,-112.0713425,
854050000,-112.0976562,
854075000,-111.9271698,
854100000,-111.9536743,
854125000,-112.1302185,
854150000,-112.1905365,
854175000,-112.2059326,
854200000,-112.1483994,
854225000,-112.3284302,
854250000,-112.214241,
854275000,-112.232254,
854300000,-112.1501846,
854325000,-112.1593323,
854350000,-112.0706863,
854375000,-112.0432663,
854400000,-111.9918747,
854425000,-112.1529007,
854450000,-112.0022507,
854475000,-111.8822021,
854500000,-111.9094086,
854525000,-111.9367828,
854550000,-112.1609116,
854575000,-112.3484344,
854600000,-112.0346222,
854625000,-112.0351868,
854650000,-112.1326523,
854675000,-112.174408,
854700000,-112.1121979,
854725000,-112.1423798,
854750000,-112.0631409,
854775000,-112.2683563,
854800000,-111.9820023,
854825000,-112.1098785,
854850000,-112.079361,
854875000,-112.1757584,
854900000,-112.066803,
854925000,-112.0516891,
854950000,-112.0473938,
854975000,-111.9385986,
855000000,-111.8170929,
855025000,-112.0294571,
855050000,-112.1479797,
855075000,-112.1081161,
855100000,-112.1324768,
855125000,-112.2319183,
855150000,-112.1705246,
855175000,-112.1999435,
855200000,-112.2238312,
855225000,-112.2385864,
855250000,-112.188118,
855275000,-112.1347733,
855300000,-112.108345,
855325000,-112.1898727,
855350000,-112.0122681,
855375000,-112.0418701,
855400000,-112.1599274,
855425000,-112.0601654,
855450000,-112.0197906,
855475000,-112.0207138,
855500000,-112.1006317,
855525000,-112.272377,
855550000,-112.2077255,
855575000,-112.1411514,
855600000,-112.0964966,
855625000,-112.1987,
855650000,-112.1369019,
855675000,-112.0064926,
855700000,-112.1206741,
855725000,-112.0608978,
855750000,-112.0311279,
855775000,-112.0087891,
855800000,-112.1656799,
855825000,-112.2404099,
855850000,-112.0917053,
855875000,-112.0335999,
855900000,-112.0179291,
855925000,-111.9564362,
855950000,-111.9475174,
855975000,-111.9423294,
856000000,-111.9830399,
856025000,-112.1059418,
856050000,-112.1268311,
856075000,-112.0646744,
856100000,-112.1205292,
